sortid,genelist,drdist,FC,pValues,pAdjusted
3070,SP140L,5.00555779663197e-19,4.75560805075806e-05,0.994497758526709,0.999999999923338
2610,RBCK1,4.94105490239605e-19,4.69432607268722e-05,0.994533324563319,0.999999999923338
2677,RMDN1,4.91681033604356e-19,4.67129214527744e-05,0.994546752676472,0.999999999923338
2161,NRP1,4.88884246673101e-19,4.64472083597105e-05,0.994562284172965,0.999999999923338
2360,PIGB,4.83646323832233e-19,4.59495713521419e-05,0.994591492108333,0.999999999923338
3051,SNW1,4.76658566732984e-19,4.52856886188271e-05,0.994630704925904,0.999999999923338
882,DERL2,4.69855406596991e-19,4.4639343807164e-05,0.994669158974455,0.999999999923338
2991,SLC45A4,4.66846126738779e-19,4.43534424930223e-05,0.994686257344467,0.999999999923338
1799,LYST,4.64187276833136e-19,4.41008343216505e-05,0.994701410527867,0.999999999923338
1081,ESRP2,4.58614472403141e-19,4.35713813677675e-05,0.994733312233923,0.999999999923338
218,ANXA11,4.52628628199388e-19,4.30026869276573e-05,0.994767795077791,0.999999999923338
1207,FOSB,4.49443026326806e-19,4.27000338662551e-05,0.994786239463774,0.999999999923338
3759,ZNF76,4.37030484557449e-19,4.15207610266039e-05,0.994858738326221,0.999999999923338
1926,MOV10,4.36134780467894e-19,4.14356632662254e-05,0.994864009523037,0.999999999923338
143,AK2,4.29558725568206e-19,4.08108949408207e-05,0.994902876378344,0.999999999923338
2836,SCAP,4.29489651971865e-19,4.080433249635e-05,0.994903286201267,0.999999999923338
353,AZIN1,4.23051814254199e-19,4.01926957093328e-05,0.994941628524238,0.999999999923338
65,AC133555.5,3.88775698286382e-19,3.69362399921509e-05,0.995150871089776,0.999999999923338
1593,ITGA3,3.8512234112601e-19,3.65891471119958e-05,0.995173708420217,0.999999999923338
40,AC013394.1,3.81412106004939e-19,3.62366504527055e-05,0.995197012438331,0.999999999923338
905,DISC1,3.74584562419114e-19,3.55879890534605e-05,0.995240194464922,0.999999999923338
229,AP2B1,3.44087581572707e-19,3.26905759472813e-05,0.995438066173185,0.999999999923338
1074,ERP29,3.43121063964581e-19,3.25987504384141e-05,0.995444477683306,0.999999999923338
369,BAG6,3.42031070221935e-19,3.24951938873082e-05,0.995451719131325,0.999999999923338
3702,ZNF250,3.33190500021642e-19,3.16552817631071e-05,0.995510883647224,0.999999999923338
3790,ZYG11A,3.31233021533746e-19,3.14693084743262e-05,0.995524089606889,0.999999999923338
796,CTSA,3.30545881359121e-19,3.14040256531261e-05,0.99552873458813,0.999999999923338
3435,TRAPPC3,3.24853353125245e-19,3.0863198153014e-05,0.995567402561755,0.999999999923338
2388,PLBD2,3.09500539222979e-19,2.94045801855113e-05,0.995673413162147,0.999999999923338
1160,FBXL5,3.09194930839737e-19,2.93755453856594e-05,0.995675549757487,0.999999999923338
1820,MAP2K1,2.93326343581897e-19,2.78679255681773e-05,0.99578798057596,0.999999999923338
1743,LPAR2,2.9299568475458e-19,2.78365108119178e-05,0.995790355270946,0.999999999923338
1773,LRRC8D,2.87760392459468e-19,2.73391237234407e-05,0.995828133737345,0.999999999923338
1211,FOXK2,2.87164358784533e-19,2.72824966169682e-05,0.995832456498823,0.999999999923338
2673,RIPOR3,2.82696472245074e-19,2.68580181060772e-05,0.995865003954294,0.999999999923338
44,AC017083.3,2.81751909897238e-19,2.67682784908672e-05,0.995871917720562,0.999999999923338
457,C1orf167,2.80493382636971e-19,2.66487101507504e-05,0.995881147600157,0.999999999923338
365,BABAM1,2.76834194740367e-19,2.63010633124293e-05,0.995908101889485,0.999999999923338
3589,WAC,2.7469079600258e-19,2.60974263810914e-05,0.995923973366838,0.999999999923338
3445,TRIM21,2.57928249292819e-19,2.45048745552433e-05,0.99605029618398,0.999999999923338
3317,TLR1,2.57735135836673e-19,2.44865275109363e-05,0.996051775040115,0.999999999923338
262,ARFGAP2,2.567335377525e-19,2.43913691268713e-05,0.996059454147958,0.999999999923338
830,CYREN,2.53590315340706e-19,2.40927423920664e-05,0.996083650551783,0.999999999923338
1322,GOLGA5,2.43189956458745e-19,2.31046401177683e-05,0.996164800207034,0.999999999923338
619,CDK4,2.42981913697452e-19,2.30848746916019e-05,0.996166441002855,0.999999999923338
2326,PEX1,2.32557862548121e-19,2.20945214965869e-05,0.996249572603846,0.999999999923338
380,BCAP29,2.26772266603201e-19,2.15448519538116e-05,0.996296517821721,0.999999999923338
658,CFDP1,2.24704961758899e-19,2.13484444411954e-05,0.996313437220582,0.999999999923338
85,ACO1,2.20013074076225e-19,2.0902684353239e-05,0.996352128094696,0.999999999923338
3694,ZNF143,2.19696598208931e-19,2.08726170711593e-05,0.996354752645186,0.999999999923338
1692,LAPTM4A,2.07782993668602e-19,1.97407465390948e-05,0.996454965885612,0.999999999923338
1063,ERAP2,2.07423757584666e-19,1.97066167561156e-05,0.996458031696471,0.999999999923338
3199,SUPT6H,2.0657606275542e-19,1.96260801901956e-05,0.996465276677709,0.999999999923338
268,ARHGAP11B,1.98188057902522e-19,1.88291647408309e-05,0.996537783464841,0.999999999923338
1782,LSM4,1.96405038536846e-19,1.86597662123438e-05,0.996553392649096,0.999999999923338
4,AAK1,1.93774837028343e-19,1.84098798265074e-05,0.996576548294055,0.999999999923338
2691,RNF10,1.93215021588593e-19,1.83566936898095e-05,0.996581497015994,0.999999999923338
1094,EXOG,1.86648999121494e-19,1.77328785112692e-05,0.996640084174846,0.999999999923338
2023,MYO9B,1.79996421249128e-19,1.71008400018067e-05,0.996700504460972,0.999999999923338
937,DOCK5,1.79743121858356e-19,1.70767748991558e-05,0.996702826867386,0.999999999923338
3147,ST3GAL6,1.78222845607822e-19,1.69323386890439e-05,0.996716800225144,0.999999999923338
2727,RPL14,1.7773047855369e-19,1.68855605911438e-05,0.996721338499438,0.999999999923338
1006,EIF3D,1.77694618195494e-19,1.68821536220293e-05,0.996721669279072,0.999999999923338
133,AGO2,1.7640710516587e-19,1.67598314438046e-05,0.996733567623265,0.999999999923338
2488,PRKAA1,1.7585073420806e-19,1.67069725554715e-05,0.996738722668382,0.999999999923338
2028,NAA15,1.74891921134242e-19,1.66158790278712e-05,0.996747625707723,0.999999999923338
1987,MTMR9LP,1.7012661123638e-19,1.61631433481458e-05,0.996792240470224,0.999999999923338
155,AL050331.1,1.6957368050987e-19,1.6110611304339e-05,0.996797457475243,0.999999999923338
632,CENPT,1.64574388692011e-19,1.56356458083238e-05,0.996845018320714,0.999999999923338
1883,METTL7B,1.62778605547188e-19,1.54650346371436e-05,0.996862278521337,0.999999999923338
1269,GCHFR,1.61102125832774e-19,1.5305758073957e-05,0.996878478174304,0.999999999923338
839,DAXX,1.60638578168231e-19,1.52617180069959e-05,0.996882972246424,0.999999999923338
2139,NPEPPS,1.60049788994915e-19,1.52057791756691e-05,0.99688868988814,0.999999999923338
3610,WIPI1,1.58394484964779e-19,1.5048514441308e-05,0.996904820880396,0.999999999923338
3263,TCHP,1.5769000842851e-19,1.49815845521016e-05,0.996911711587608,0.999999999923338
874,DEDD,1.55026829307569e-19,1.47285650768957e-05,0.996937901093596,0.999999999923338
3723,ZNF440,1.54985342226975e-19,1.4724623532267e-05,0.996938310846608,0.999999999923338
2412,PMFBP1,1.54427810092001e-19,1.46716543244911e-05,0.996943822721532,0.999999999923338
979,EARS2,1.51430211804889e-19,1.43868628361834e-05,0.99697362966227,0.999999999923338
3602,WDR75,1.47181470254951e-19,1.39832045359222e-05,0.997016387592865,0.999999999923338
2333,PFKM,1.45287821781635e-19,1.380329551697e-05,0.997035643338237,0.999999999923338
1817,MAP1LC3B,1.44821653593917e-19,1.37590064831283e-05,0.997040402831036,0.999999999923338
398,BLOC1S3,1.44220454778058e-19,1.37018886544074e-05,0.997046552286519,0.999999999923338
1661,KLHDC2,1.43672379318831e-19,1.36498178928217e-05,0.997052169539796,0.999999999923338
2502,PRPF39,1.43409807414373e-19,1.36248718405837e-05,0.997054864448554,0.999999999923338
502,CARS1,1.41419050803455e-19,1.3435736911958e-05,0.997075377380366,0.999999999923338
3046,SNHG32,1.41386821560954e-19,1.34326749226386e-05,0.997075710656965,0.999999999923338
53,AC090950.1,1.37121682452049e-19,1.30274587467799e-05,0.99712015594043,0.999999999923338
3120,SRPK1,1.19603916113479e-19,1.1363156105283e-05,0.997310393624933,0.999999999923338
2853,SDHC,1.16145138748745e-19,1.10345495812992e-05,0.99734956860037,0.999999999923338
3688,ZMYND8,1.14197365060605e-19,1.08494983121159e-05,0.997371886576526,0.999999999923338
2759,RPS23,8.84661252985106e-20,8.40486185120161e-06,0.997686844958096,0.999999999923338
269,ARHGAP17,8.63621072522232e-20,8.20496634371997e-06,0.997714517661414,0.999999999923338
1120,FAM136A,8.46702359291655e-20,8.04422747681099e-06,0.997737015127451,0.999999999923338
1042,ENKD1,7.85983635569298e-20,7.46735979672929e-06,0.997819665837297,0.999999999923338
2523,PSMA3,7.71770448491292e-20,7.33232520190236e-06,0.997839469557697,0.999999999923338
2482,PREB,7.3866181130921e-20,7.01777144400014e-06,0.997886320362913,0.999999999923338
3746,ZNF655,7.05385166134155e-20,6.70162150002548e-06,0.997934479430437,0.999999999923338
3736,ZNF549,6.85746369335311e-20,6.51504005604211e-06,0.997963435660189,0.999999999923338
1253,GAR1,6.82934356484949e-20,6.48832409052271e-06,0.997967615569824,0.999999999923338
3405,TOR3A,6.55679062326375e-20,6.22938092855681e-06,0.99800858371152,0.999999999923338
1875,MEF2C,6.52428405665314e-20,6.19849755927878e-06,0.998013526251884,0.999999999923338
699,CLTC,5.88934726944058e-20,5.59526598756019e-06,0.998112660519198,0.999999999923338
3626,XRCC5,5.57618277484614e-20,5.29773918790822e-06,0.998163525235655,0.999999999923338
2631,RCOR3,5.45144213654022e-20,5.17922740403001e-06,0.998184182586633,0.999999999923338
2529,PSMD12,5.1919438900359e-20,4.93268705820404e-06,0.998227927498979,0.999999999923338
1297,GLRX2,4.80056973760586e-20,4.560855956502e-06,0.998296026213042,0.999999999923338
226,AP1G1,4.77096917701243e-20,4.53273348344619e-06,0.998301287723447,0.999999999923338
493,CAPN1,4.67662015880567e-20,4.44309573101287e-06,0.99831816814048,0.999999999923338
1660,KLHDC10,4.28820970568246e-20,4.07408033794035e-06,0.998389522873457,0.999999999923338
2240,OSTF1,4.2193670812154e-20,4.00867533165491e-06,0.998402502404669,0.999999999923338
202,ANKMY1,4.16505897584723e-20,3.95707907133722e-06,0.998412816502478,0.999999999923338
1654,KIT,3.99447894098571e-20,3.79501685568727e-06,0.998445657788462,0.999999999923338
259,ARF1,3.99362969727638e-20,3.79421001849045e-06,0.998445823027015,0.999999999923338
503,CASC3,3.92894429120881e-20,3.73275464221482e-06,0.998458461011242,0.999999999923338
2606,RB1CC1,3.83585284971746e-20,3.64431167010273e-06,0.998476832889161,0.999999999923338
3122,SRPRA,3.59102442786774e-20,3.41170861939252e-06,0.998526243339411,0.999999999923338
1382,H2BC6,3.55345237857502e-20,3.37601270949409e-06,0.99853397338905,0.999999999923338
1148,FAR2,3.50995147415693e-20,3.33468399855499e-06,0.998542974465455,0.999999999923338
2943,SLA,3.45001456624152e-20,3.27774000681608e-06,0.998555468305241,0.999999999923338
397,BLCAP,3.31884818666173e-20,3.1531233474823e-06,0.998583194241286,0.999999999923338
2524,PSMA4,3.30332313880673e-20,3.13837353426122e-06,0.998586511919087,0.999999999923338
3048,SNRNP200,3.29691208469646e-20,3.13228261257389e-06,0.998587884225069,0.999999999923338
1651,KIF9,3.26896034288276e-20,3.10572662544866e-06,0.998593883031009,0.999999999923338
1899,MICA,3.102074881967e-20,2.9471744972484e-06,0.998630245381692,0.999999999923338
3656,ZC3H13,2.93046956126427e-20,2.78413819283575e-06,0.998668671423855,0.999999999923338
1728,LINC00869,2.4314003191879e-20,2.30998969591877e-06,0.99878732362848,0.999999999923338
2266,PAPSS1,2.37913972006491e-20,2.26033870076016e-06,0.998800427065593,0.999999999923338
2570,RAB18,2.17412753494717e-20,2.06556368513543e-06,0.998853275195327,0.999999999923338
2210,OLFML2B,2.10916816483535e-20,2.00384802505779e-06,0.99887053622392,0.999999999923338
883,DET1,1.75762284328456e-20,1.66985692370678e-06,0.998968950368345,0.999999999923338
3413,TPI1,1.69986441572143e-20,1.61498263111481e-06,0.998986032879464,0.999999999923338
3288,THAP3,1.18301610976049e-20,1.12394285798457e-06,0.999154113495595,0.999999999923338
2713,ROCK1,1.11377596515773e-20,1.0581601815104e-06,0.99917924092678,0.999999999923338
3662,ZCCHC8,1.05893200490733e-20,1.00605482392614e-06,0.99919970369349,0.999999999923338
105,ADAM10,9.50099069069627e-21,9.02656400236839e-07,0.999241944105529,0.999999999923338
2582,RABGEF1,8.40086901800457e-21,7.98137629382044e-07,0.999287181607452,0.999999999923338
3384,TNFSF12,8.13022013972933e-21,7.72424211682215e-07,0.999298757959616,0.999999999923338
82,ACCS,8.02880118607689e-21,7.62788746223929e-07,0.999303145442353,0.999999999923338
2264,PANX1,7.85195582218942e-21,7.45987277328527e-07,0.999310862762151,0.999999999923338
1893,MGAT4A,7.7355509195449e-21,7.34928048474223e-07,0.999315990049554,0.999999999923338
2437,POLR3C,7.39432564201329e-21,7.02509410174944e-07,0.99933124647585,0.999999999923338
2306,PDE7A,7.2672483748283e-21,6.90436236725625e-07,0.999337017904692,0.999999999923338
238,API5,7.13131045432854e-21,6.77521243124573e-07,0.999343247899004,0.999999999923338
651,CETN3,6.61326054138866e-21,6.28303105271303e-07,0.999367552297748,0.999999999923338
686,CLCN2,6.27362205331031e-21,5.96035222372429e-07,0.999384006710912,0.999999999923338
